date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:00:01	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Aug%202023%2017:00:00%20GMT	https://milandoscoelhos.com/wp-content/uploads/2020/07/movido_a_futebol-campeoes.jpg	C:/Meus%20Sites/milan/milandoscoelhos.com/wp-content/uploads/2020/07/movido_a_futebol-campeoes.19.delayed	(from https://54.94.75.155/)
14:00:01	1969/1969	---M-Z	200	added ('OK')	text/css	etag:%227b1-603526f12133e-gzip%22	https://54.94.75.155/wp-content/et-cache/73/et-core-unified-deferred-73.min.css?ver=1692502445	C:/Meus%20Sites/milan/54.94.75.155/wp-content/et-cache/73/et-core-unified-deferred-73.min0766.css	(from https://54.94.75.155/)
14:00:02	186265/186265	---M-Z	200	added ('OK')	application/javascript	etag:%222d799-5f4ad1dc9e01c-gzip%22	https://54.94.75.155/wp-content/plugins/official-facebook-pixel/js/openbridge_plugin.js	C:/Meus%20Sites/milan/54.94.75.155/wp-content/plugins/official-facebook-pixel/js/openbridge_plugin.js	(from https://54.94.75.155/)
14:00:02	163/163	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2022%20Aug%202023%2017:00:01%20GMT	https://www.milandoscoelhos.com/wp-content/uploads/2020/08/Escudonovomilandoscoelhos.png	C:/Meus%20Sites/milan/www.milandoscoelhos.com/wp-content/uploads/2020/08/Escudonovomilandoscoelhos.1c.delayed	(from https://54.94.75.155/)
14:00:02	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Aug%202023%2017:00:01%20GMT	https://milandoscoelhos.com/wp-content/uploads/2020/08/Escudonovomilandoscoelhos.png	C:/Meus%20Sites/milan/milandoscoelhos.com/wp-content/uploads/2020/08/Escudonovomilandoscoelhos.png	(from https://54.94.75.155/)
14:00:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Aug%202023%2017:00:02%20GMT	https://54.94.75.155/patrocine	C:/Meus%20Sites/milan/54.94.75.155/patrocine	(from https://54.94.75.155/)
14:00:03	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Aug%202023%2017:00:03%20GMT	https://milandoscoelhos.com/wp-content/uploads/2019/04/futebolafiliadosparaosite2.png	C:/Meus%20Sites/milan/milandoscoelhos.com/wp-content/uploads/2019/04/futebolafiliadosparaosite2.1f.delayed	(from https://54.94.75.155/)
14:00:04	158/158	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2022%20Aug%202023%2017:00:03%20GMT	https://www.milandoscoelhos.com/wp-content/uploads/2020/09/movidoafutebolcinza2.png	C:/Meus%20Sites/milan/www.milandoscoelhos.com/wp-content/uploads/2020/09/movidoafutebolcinza2.20.delayed	(from https://54.94.75.155/)
14:00:04	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Aug%202023%2017:00:03%20GMT	https://milandoscoelhos.com/wp-content/uploads/2020/09/movidoafutebolcinza2.png	C:/Meus%20Sites/milan/milandoscoelhos.com/wp-content/uploads/2020/09/movidoafutebolcinza2.png	(from https://54.94.75.155/)
14:00:05	227222/227222	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202023%2017:00:02%20GMT	https://54.94.75.155/nosso-filme/	C:/Meus%20Sites/milan/54.94.75.155/nosso-filme/index.html	(from https://54.94.75.155/)
14:00:05	278691/278691	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202023%2017:00:02%20GMT	https://54.94.75.155/patrocine/	C:/Meus%20Sites/milan/54.94.75.155/patrocine/index.html	(from https://54.94.75.155/)
14:00:05	314849/314849	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202023%2017:00:02%20GMT	https://54.94.75.155/blog/	C:/Meus%20Sites/milan/54.94.75.155/blog/index.html	(from https://54.94.75.155/)
14:00:05	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Aug%202023%2017:00:04%20GMT	https://milandoscoelhos.com/wp-content/uploads/2020/07/logodapazear.png	C:/Meus%20Sites/milan/milandoscoelhos.com/wp-content/uploads/2020/07/logodapazear.22.delayed	(from https://54.94.75.155/)
14:00:06	268267/268267	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202023%2017:00:04%20GMT	https://54.94.75.155/carrinho/	C:/Meus%20Sites/milan/54.94.75.155/carrinho/index.html	(from https://54.94.75.155/)
14:00:06	148/148	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2022%20Aug%202023%2017:00:05%20GMT	https://www.milandoscoelhos.com/wp-content/uploads/2020/07/lovefutbol.png	C:/Meus%20Sites/milan/www.milandoscoelhos.com/wp-content/uploads/2020/07/lovefutbol.23.delayed	(from https://54.94.75.155/)
14:00:06	235918/235918	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202023%2017:00:04%20GMT	https://54.94.75.155/milan-dos-coelhos-jogara-quartas-de-finais-da-taca-pernambuco-de-fut7-com-sub12/	C:/Meus%20Sites/milan/54.94.75.155/milan-dos-coelhos-jogara-quartas-de-finais-da-taca-pernambuco-de-fut7-com-sub12/index.html	(from https://54.94.75.155/)
14:00:06	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Aug%202023%2017:00:05%20GMT	https://milandoscoelhos.com/wp-content/uploads/2020/07/lovefutbol.png	C:/Meus%20Sites/milan/milandoscoelhos.com/wp-content/uploads/2020/07/lovefutbol.png	(from https://54.94.75.155/)
14:00:06	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Aug%202023%2017:00:05%20GMT	https://milandoscoelhos.com/wp-content/uploads/2020/07/bolamilandoscoelhos.jpg	C:/Meus%20Sites/milan/milandoscoelhos.com/wp-content/uploads/2020/07/bolamilandoscoelhos.jpg	(from https://54.94.75.155/)
14:00:06	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Aug%202023%2017:00:06%20GMT	https://milandoscoelhos.com/wp-content/uploads/2020/07/evinhocampeaomarcos.jpg	C:/Meus%20Sites/milan/milandoscoelhos.com/wp-content/uploads/2020/07/evinhocampeaomarcos.jpg	(from https://54.94.75.155/)
14:00:07	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Aug%202023%2017:00:06%20GMT	https://milandoscoelhos.com/wp-content/uploads/2020/07/pernajogadormilandoscoelhos.jpg	C:/Meus%20Sites/milan/milandoscoelhos.com/wp-content/uploads/2020/07/pernajogadormilandoscoelhos.jpg	(from https://54.94.75.155/)
14:00:07	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Aug%202023%2017:00:06%20GMT	https://milandoscoelhos.com/wp-content/uploads/2020/07/Penaltigoleiromilandoscoelhos.jpg	C:/Meus%20Sites/milan/milandoscoelhos.com/wp-content/uploads/2020/07/Penaltigoleiromilandoscoelhos.jpg	(from https://54.94.75.155/)
14:00:07	11256/11256	---M-Z	200	added ('OK')	text/css	etag:%222bf8-5ebc395f612f1-gzip%22	https://54.94.75.155/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17	C:/Meus%20Sites/milan/54.94.75.155/wp-includes/js/mediaelement/mediaelementplayer-legacy.min1f61.css	(from https://54.94.75.155/)
14:00:08	4186/4186	---M-Z	200	added ('OK')	text/css	etag:%22105a-5ebc395f76ab2-gzip%22	https://54.94.75.155/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=6.1.3	C:/Meus%20Sites/milan/54.94.75.155/wp-includes/js/mediaelement/wp-mediaelement.min6fb3.css	(from https://54.94.75.155/)
14:00:08	95021/95021	---M-Z	200	added ('OK')	text/css	etag:%221732d-5fc1f160aebbd-gzip%22	https://54.94.75.155/wp-includes/css/dist/block-library/style.min.css?ver=6.1.3	C:/Meus%20Sites/milan/54.94.75.155/wp-includes/css/dist/block-library/style.min6fb3.css	(from https://54.94.75.155/)
14:00:08	89684/89684	---M-Z	200	added ('OK')	application/javascript	etag:%2215e54-5f4ad487f8bed-gzip%22	https://54.94.75.155/wp-includes/js/jquery/jquery.min.js?ver=3.6.1	C:/Meus%20Sites/milan/54.94.75.155/wp-includes/js/jquery/jquery.mina7a0.js	(from https://54.94.75.155/)
14:00:08	11224/11224	---M-Z	200	added ('OK')	application/javascript	etag:%222bd8-5ebc395f612f1-gzip%22	https://54.94.75.155/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/Meus%20Sites/milan/54.94.75.155/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://54.94.75.155/)
14:00:08	80863/80863	---M-Z	200	added ('OK')	application/javascript	etag:%2213bdf-5dca5a61a2880-gzip%22	https://54.94.75.155/wp-content/plugins/sportspress/assets/js/jquery.dataTables.min.js?ver=1.10.4	C:/Meus%20Sites/milan/54.94.75.155/wp-content/plugins/sportspress/assets/js/jquery.dataTables.min2c18.js	(from https://54.94.75.155/)
14:00:09	4334/4334	---M-Z	200	added ('OK')	application/javascript	etag:%2210ee-5dca5a61a2880-gzip%22	https://54.94.75.155/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=2.7.15	C:/Meus%20Sites/milan/54.94.75.155/wp-content/plugins/sportspress/assets/js/sportspress27a2.js	(from https://54.94.75.155/)
14:00:09	9505/9505	---M-Z	200	added ('OK')	application/javascript	etag:%222521-5f4ad1f151d1d-gzip%22	https://54.94.75.155/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.7.3.0	C:/Meus%20Sites/milan/54.94.75.155/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min0c29.js	(from https://54.94.75.155/)
14:00:09	3029/3029	---M-Z	200	added ('OK')	application/javascript	etag:%22bd5-5f4ad1f152cbd-gzip%22	https://54.94.75.155/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=7.3.0	C:/Meus%20Sites/milan/54.94.75.155/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min9156.js	(from https://54.94.75.155/)
14:00:09	1834/1834	---M-Z	200	added ('OK')	application/javascript	etag:%2272a-5f4ad1f154bfd-gzip%22	https://54.94.75.155/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.7.3.0	C:/Meus%20Sites/milan/54.94.75.155/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min5a70.js	(from https://54.94.75.155/)
14:00:10	2139/2139	---M-Z	200	added ('OK')	application/javascript	etag:%2285b-5f4ad1f153c5d-gzip%22	https://54.94.75.155/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=7.3.0	C:/Meus%20Sites/milan/54.94.75.155/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min9156.js	(from https://54.94.75.155/)
14:00:10	2938/2938	---M-Z	200	added ('OK')	application/javascript	etag:%22b7a-5f4ad1f153c5d-gzip%22	https://54.94.75.155/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=7.3.0	C:/Meus%20Sites/milan/54.94.75.155/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min9156.js	(from https://54.94.75.155/)
14:00:10	274266/274266	---MCZ	200	added ('OK')	application/javascript	etag:%2242f5a-5f4ae0d57f4b4-gzip%22	https://54.94.75.155/wp-content/themes/Divi/js/scripts.min.js?ver=4.19.5	C:/Meus%20Sites/milan/54.94.75.155/wp-content/themes/Divi/js/scripts.mincf02.js	(from https://54.94.75.155/)
14:00:11	3349/3349	---M-Z	200	added ('OK')	application/javascript	etag:%22d15-5f4ae0d5489b4-gzip%22	https://54.94.75.155/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/jquery.fitvids.js?ver=4.19.5	C:/Meus%20Sites/milan/54.94.75.155/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/jquery.fitvidscf02.js	(from https://54.94.75.155/)
14:00:11	22786/22786	---M-Z	200	added ('OK')	application/javascript	etag:%225902-5f4ae0d5489b4-gzip%22	https://54.94.75.155/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/magnific-popup.js?ver=4.19.5	C:/Meus%20Sites/milan/54.94.75.155/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/magnific-popupcf02.js	(from https://54.94.75.155/)
14:00:11	9318/9318	---M-Z	200	added ('OK')	application/javascript	etag:%222466-5f4ae0d5489b4-gzip%22	https://54.94.75.155/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/easypiechart.js?ver=4.19.5	C:/Meus%20Sites/milan/54.94.75.155/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/easypiechartcf02.js	(from https://54.94.75.155/)
14:00:11	8574/8574	---M-Z	200	added ('OK')	application/javascript	etag:%22217e-5f4ae0d5489b4-gzip%22	https://54.94.75.155/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/salvattore.js?ver=4.19.5	C:/Meus%20Sites/milan/54.94.75.155/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/salvattorecf02.js	(from https://54.94.75.155/)
14:00:11	1343/1343	---M-Z	200	added ('OK')	application/javascript	etag:%2253f-5f4ae0d57a694-gzip%22	https://54.94.75.155/wp-content/themes/Divi/core/admin/js/common.js?ver=4.19.5	C:/Meus%20Sites/milan/54.94.75.155/wp-content/themes/Divi/core/admin/js/commoncf02.js	(from https://54.94.75.155/)
14:00:12	158005/158005	---M-Z	200	added ('OK')	application/javascript	etag:%2226935-5f4ad487f5d0d-gzip%22	https://54.94.75.155/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.17	C:/Meus%20Sites/milan/54.94.75.155/wp-includes/js/mediaelement/mediaelement-and-player.min1f61.js	(from https://54.94.75.155/)
14:00:12	1191/1191	---M-Z	200	added ('OK')	application/javascript	etag:%224a7-5ebc3a31f47f0-gzip%22	https://54.94.75.155/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=6.1.3	C:/Meus%20Sites/milan/54.94.75.155/wp-includes/js/mediaelement/mediaelement-migrate.min6fb3.js	(from https://54.94.75.155/)
14:00:12	906/906	---M-Z	200	added ('OK')	application/javascript	etag:%2238a-5ebc395f94f12-gzip%22	https://54.94.75.155/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=6.1.3	C:/Meus%20Sites/milan/54.94.75.155/wp-includes/js/mediaelement/wp-mediaelement.min6fb3.js	(from https://54.94.75.155/)
14:00:13	56564/56564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dcf4-5ebc395f3f011%22	https://54.94.75.155/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/Meus%20Sites/milan/54.94.75.155/wp-includes/fonts/dashicons7d4b.eot	(from https://54.94.75.155/wp-includes/css/dashicons.min.css?ver=6.1.3)
14:00:14	2317/2317	---M--	200	added ('OK')	image/png	etag:%2290d-5dca5a61a2880%22	http://54.94.75.155/wp-content/plugins/sportspress/assets/images/maps/pin.png	C:/Meus%20Sites/milan/54.94.75.155/wp-content/plugins/sportspress/assets/images/maps/pin.png	(from http://54.94.75.155/wp-content/plugins/sportspress/assets/css/sportspress.css?ver=2.7.15)
14:00:16	9096/9096	---M--	200	added ('OK')	font/woff2	etag:%222388-5dca5a61a2880%22	http://54.94.75.155/wp-content/plugins/sportspress/assets/fonts/sportspress.woff2?ddphik2	C:/Meus%20Sites/milan/54.94.75.155/wp-content/plugins/sportspress/assets/fonts/sportspress1a19.woff2	(from http://54.94.75.155/wp-content/plugins/sportspress/assets/css/icons.css?ver=2.7)
14:00:17	20136/20136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224ea8-5dca5a61a2880%22	http://54.94.75.155/wp-content/plugins/sportspress/assets/fonts/sportspress.eot?ddphik2	C:/Meus%20Sites/milan/54.94.75.155/wp-content/plugins/sportspress/assets/fonts/sportspress1a19.eot	(from http://54.94.75.155/wp-content/plugins/sportspress/assets/css/icons.css?ver=2.7)
14:00:17	20136/20136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224ea8-5dca5a61a2880%22	http://54.94.75.155/wp-content/plugins/sportspress/assets/fonts/sportspress.eot?	C:/Meus%20Sites/milan/54.94.75.155/wp-content/plugins/sportspress/assets/fonts/sportspressd41d.eot	(from http://54.94.75.155/wp-content/plugins/sportspress/assets/css/icons.css?ver=2.7)
14:00:18	67093/67093	---M--	200	added ('OK')	image/svg+xml	etag:%2210615-5dca5a61a2880%22	http://54.94.75.155/wp-content/plugins/sportspress/assets/fonts/sportspress.svg?ddphik2	C:/Meus%20Sites/milan/54.94.75.155/wp-content/plugins/sportspress/assets/fonts/sportspress1a19.svg	(from http://54.94.75.155/wp-content/plugins/sportspress/assets/css/icons.css?ver=2.7)
14:00:19	56392/56392	---M--	200	added ('OK')	font/ttf	etag:%22dc48-5ebc395f3f011%22	https://54.94.75.155/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	C:/Meus%20Sites/milan/54.94.75.155/wp-includes/fonts/dashicons7d4b.ttf	(from https://54.94.75.155/wp-includes/css/dashicons.min.css?ver=6.1.3)
14:00:19	19956/19956	---M--	200	added ('OK')	font/ttf	etag:%224df4-5dca5a61a2880%22	http://54.94.75.155/wp-content/plugins/sportspress/assets/fonts/sportspress.ttf?ddphik2	C:/Meus%20Sites/milan/54.94.75.155/wp-content/plugins/sportspress/assets/fonts/sportspress1a19.ttf	(from http://54.94.75.155/wp-content/plugins/sportspress/assets/css/icons.css?ver=2.7)
14:00:19	20032/20032	---M--	200	added ('OK')	font/woff	etag:%224e40-5dca5a61a2880%22	http://54.94.75.155/wp-content/plugins/sportspress/assets/fonts/sportspress.woff?ddphik2	C:/Meus%20Sites/milan/54.94.75.155/wp-content/plugins/sportspress/assets/fonts/sportspress1a19.woff	(from http://54.94.75.155/wp-content/plugins/sportspress/assets/css/icons.css?ver=2.7)
